label,bbox_width_norm,bbox_height_norm,bbox_area_norm,split
starbucks,0.16015625,0.1484375,0.023773193359375,train
citi,0.048828125,0.0625,0.0030517578125,train
t-mobile,0.09375,0.1545138888888889,0.014485677083333334,train
ups,0.0712890625,0.1227390180878553,0.008749949531653747,train
intel,0.8695652173913043,0.49635036496350365,0.4316090130117423,train
paulaner,0.0966796875,0.1512481644640235,0.014622625275330398,test
paulaner,0.0830078125,0.1395007342143906,0.01157965078928047,test
paulaner,0.0986328125,0.15712187958883994,0.015497372889133627,test
hp,0.052734375,0.033854166666666664,0.0017852783203124998,train
ibm,0.1796875,0.13333333333333333,0.02395833333333333,train
gucci,0.06125,0.07785467128027682,0.004768598615916955,train
mcdonalds,0.03130148270181219,0.06607929515418502,0.0020683799142166646,train
mcdonalds,0.03830313014827018,0.06093979441997063,0.002334184876876964,train
intel,0.11046511627906977,0.05416666666666667,0.005983527131782946,test
guinness,0.5869140625,0.4791666666666667,0.2812296549479167,test
nissan,0.037109375,0.05209840810419682,0.0019333393632416788,train
rolex,0.06166666666666667,0.04829308909242298,0.002978073827366084,train
rolex,0.029166666666666667,0.029142381348875937,0.0008499861226755482,train
texaco,0.05875,0.08333333333333333,0.004895833333333333,test
puma_text,0.14714714714714713,0.108,0.015891891891891892,train
puma_text,0.2132132132132132,0.128,0.027291291291291292,train
bmw,0.03125,0.05278592375366569,0.0016495601173020528,train
erdinger,0.076171875,0.1222366710013004,0.009310996423927178,test
erdinger,0.052734375,0.06892067620286085,0.00363448878413524,test
erdinger,0.0380859375,0.054616384915474644,0.00208011622236671,test
hp,0.046,0.08778625954198473,0.004038167938931297,train
hp,0.052,0.09923664122137404,0.00516030534351145,train
axa,0.048513302034428794,0.03611111111111111,0.0017518692401321508,train
nike,0.17375,0.06,0.010424999999999999,train
bmw,0.1162109375,0.15234375,0.017704010009765625,train
erdinger,0.25846153846153846,0.1723076923076923,0.04453491124260355,test
erdinger,0.19846153846153847,0.14153846153846153,0.028089940828402365,test
becks,0.09254498714652956,0.103515625,0.009579852185089974,train
cocacola,0.24281984334203655,0.060546875,0.014701982702349868,test
hisense,0.1074468085106383,0.09090909090909091,0.0097678916827853,train
cpa_australia,0.14565826330532214,0.04329004329004329,0.006305552524039919,train
tsingtao,0.09,0.08666666666666667,0.0078,test
tsingtao,0.11666666666666667,0.12666666666666668,0.014777777777777779,test
stellaartois,0.232796486090776,0.095703125,0.022279351207906296,train
bmw,0.02734375,0.02125,0.0005810546875000001,train
mcdonalds,0.06338028169014084,0.07981220657276995,0.00505852013489387,train
starbucks,0.20351390922401172,0.1171875,0.023849286237188873,train
costco,0.4166666666666667,0.23166666666666666,0.09652777777777778,train
toyota_text,0.1609375,0.0853932584269663,0.01374297752808989,train
dexia,0.06625,0.0275,0.0018218750000000001,train
puma,0.0425,0.0275,0.00116875,train
burgerking,0.272,0.4205607476635514,0.11439252336448599,train
hanes,0.176,0.11666666666666667,0.020533333333333334,train
nike,0.035,0.034050179211469536,0.0011917562724014339,train
head_text,0.2979591836734694,0.155,0.04618367346938776,train
audi,0.0625,0.05416666666666667,0.0033854166666666668,train
audi,0.028125,0.03194444444444444,0.0008984374999999999,train
lexus,0.04818181818181818,0.06785137318255251,0.003269202526068439,train
jurlique,0.3241758241758242,0.06431535269709543,0.020849482467739728,train
jurlique,0.2967032967032967,0.07468879668049792,0.02216041220190598,train
ferrari,0.0439453125,0.08877284595300261,0.00390115045691906,train
pepsi,0.188715953307393,0.11520190023752969,0.021740436426148597,train
pepsi,0.07392996108949416,0.040380047505938245,0.0029852953409059404,train
pepsi,0.029182879377431907,0.015439429928741092,0.0004505670212667634,train
pepsi,0.033073929961089495,0.019002375296912115,0.0006284832296644085,train
pepsi,0.02529182879377432,0.015439429928741092,0.00039049141843119494,train
pepsi,0.02529182879377432,0.015439429928741092,0.00039049141843119494,train
pepsi,0.02529182879377432,0.015439429928741092,0.00039049141843119494,train
ibm,0.9817351598173516,0.9846153846153847,0.9666315419740078,train
tsingtao,0.1015625,0.10546875,0.010711669921875,test
tsingtao,0.19921875,0.28125,0.0560302734375,test
bmw,0.056640625,0.09292035398230089,0.005263066924778762,test
bmw,0.0595703125,0.09734513274336283,0.005798879977876106,test
bmw,0.060546875,0.09882005899705015,0.005983245759587021,test
bmw,0.041015625,0.05604719764011799,0.0022988108407079647,test
bmw,0.0625,0.09734513274336283,0.006084070796460177,test
bmw,0.0595703125,0.10324483775811209,0.0061503272492625365,test
guinness,0.2864583333333333,0.126953125,0.03636678059895833,train
dhl,0.0732421875,0.03167420814479638,0.0023198882918552036,test
dhl,0.060546875,0.02865761689291101,0.0017351291478129712,test
erdinger,0.23567708333333334,0.1904296875,0.044879913330078125,train
erdinger,0.1796875,0.1484375,0.02667236328125,train
stellaartois,0.40625,0.134765625,0.05474853515625,train
mercedesbenz,0.08854166666666667,0.060546875,0.005360921223958334,train
mercedesbenz,0.026041666666666668,0.0224609375,0.0005849202473958334,train
pepsi,0.7058823529411765,0.3798828125,0.2681525735294118,train
adidas,0.05859375,0.0322265625,0.001888275146484375,train
chanel,0.1302250803858521,0.16417910447761194,0.021380237078274224,train
gucci,0.3357142857142857,0.07809523809523809,0.02621768707482993,train
stellaartois,0.12890625,0.18229166666666666,0.02349853515625,test
texaco,0.9875,0.9883333333333333,0.9759791666666666,test
ferrari,0.0244140625,0.055636896046852125,0.0013583226573938506,test
apple,0.3663663663663664,0.428,0.1568048048048048,train
pepsi,0.5188235294117647,0.609717868338558,0.3163359763968283,train
fedex,0.111328125,0.06149341142020498,0.006845946193265008,train
starbucks,0.0859375,0.0615234375,0.00528717041015625,train
shell,0.0634765625,0.1480836236933798,0.009399839394599303,train
corona,0.16796875,0.3567708333333333,0.05992635091145833,train
apple,0.0283203125,0.07421875,0.002101898193359375,test
porsche,0.0927734375,0.1753472222222222,0.016267564561631944,train
ups,0.05,0.06891271056661562,0.003445635528330781,train
stellaartois,0.8541666666666666,0.28125,0.240234375,train
heineken_text,0.135,0.03,0.00405,train
heineken_text,0.045,0.06166666666666667,0.002775,train
heineken_text,0.06666666666666667,0.016666666666666666,0.0011111111111111111,train
heineken_text,0.011666666666666667,0.056666666666666664,0.0006611111111111111,train
head,0.45375,0.28625,0.1298859375,train
pepsi,0.30454545454545456,0.16502463054187191,0.050257501119570086,train
pepsi_text,0.3409090909090909,0.0665024630541872,0.02267129422301836,train
cocacola,0.234375,0.0771484375,0.0180816650390625,test
kia,0.027247956403269755,0.06713780918727916,0.0018293680977460262,test
kia,0.03814713896457766,0.05653710247349823,0.0021567287047111043,test
kia,0.04904632152588556,0.07773851590106007,0.0038127882458285594,test
kia,0.0326975476839237,0.06007067137809187,0.00196416364179047,test
kia,0.04087193460490463,0.06007067137809187,0.002455204552238087,test
kia,0.013623978201634877,0.024734982332155476,0.00033698886011111,test
colgate,0.590153452685422,0.14127906976744187,0.08337633081544044,train
colgate,0.5843989769820972,0.1447674418604651,0.08460194492357105,train
colgate,0.5754475703324808,0.15,0.08631713554987212,train
colgate,0.5466751918158568,0.15465116279069768,0.08454395408314995,train
mercedesbenz,0.2,0.240625,0.048125,train
mercedesbenz_text,0.48,0.06875,0.033,train
head,0.99,0.9681818181818181,0.9584999999999999,train
cvs,0.13636363636363635,0.1340909090909091,0.018285123966942148,train
puma,0.03125,0.05961538461538462,0.0018629807692307693,train
gillette,0.052083333333333336,0.1015625,0.005289713541666667,train
gillette,0.09479166666666666,0.1,0.009479166666666667,train
heineken_text,0.47265625,0.2138671875,0.10108566284179688,test
heineken_text,0.1484375,0.060546875,0.0089874267578125,test
heraldsun,0.14833333333333334,0.025766871165644172,0.0038220858895705524,train
heraldsun,0.14333333333333334,0.03680981595092025,0.005276073619631902,train
heraldsun,0.13833333333333334,0.03558282208588957,0.004922290388548058,train
heraldsun,0.12833333333333333,0.04049079754601227,0.005196319018404908,train
heraldsun,0.12166666666666667,0.04049079754601227,0.00492638036809816,train
heraldsun,0.13,0.04171779141104295,0.005423312883435583,train
alfaromeo,0.03833333333333333,0.06184210526315789,0.0023706140350877192,train
heineken_text,0.1421875,0.05145413870246085,0.007316135346756152,train
heineken_text,0.103125,0.026845637583892617,0.002768456375838926,train
heineken_text,0.08125,0.026845637583892617,0.0021812080536912754,train
heineken_text,0.08125,0.026845637583892617,0.0021812080536912754,train
heineken_text,0.05,0.024608501118568233,0.0012304250559284117,train
heineken_text,0.1328125,0.11185682326621924,0.014855984340044742,train
heineken_text,0.0671875,0.040268456375838924,0.0027055369127516778,train
heineken_text,0.1140625,0.042505592841163314,0.004848294183445191,train
heineken_text,0.515625,0.10961968680089486,0.05652265100671141,train
heineken_text,0.209375,0.058165548098434,0.012178411633109619,train
heineken_text,0.2015625,0.08501118568232663,0.01713506711409396,train
fosters,0.220703125,0.4427083333333333,0.09770711263020833,test
stellaartois,0.1923828125,0.22265625,0.042835235595703125,test
hermes,0.118,0.084,0.009912,train
hm,0.43714285714285717,0.6582064297800339,0.2877302393038434,train
colgate,0.23555555555555555,0.06060606060606061,0.014276094276094276,train
colgate,0.2311111111111111,0.06565656565656566,0.015173961840628507,train
colgate,0.24,0.06565656565656566,0.01575757575757576,train
anz,0.5205128205128206,0.39285714285714285,0.2044871794871795,train
michelin,0.05,0.15416666666666667,0.007708333333333334,train
michelin,0.075,0.17291666666666666,0.01296875,train
ups,0.16875,0.19375,0.032695312500000004,train
ups,0.1625,0.23333333333333334,0.03791666666666667,train
fedex,0.0390625,0.03367496339677892,0.0013154282576866765,test
fedex,0.169921875,0.12152269399707175,0.020649364019033674,test
target,0.11702127659574468,0.40063593004769477,0.046882927984304705,train
target_text,0.16276595744680852,0.2766295707472178,0.04502587694077056,train
paulaner,0.08984375,0.1279296875,0.011493682861328125,train
pepsi,0.123046875,0.2109375,0.0259552001953125,train
pepsi,0.0205078125,0.032552083333333336,0.000667572021484375,train
mk,0.064,0.096,0.006144,train
apple,0.132,0.20266666666666666,0.026752,train
ferrari,0.045,0.08456659619450317,0.0038054968287526427,train
puma_text,0.045,0.02959830866807611,0.001331923890063425,train
shell,0.05375,0.09090909090909091,0.004886363636363637,train
shell,0.05,0.09090909090909091,0.004545454545454546,train
mercedesbenz,0.09244791666666667,0.068359375,0.006319681803385417,train
bmw,0.014840989399293287,0.012,0.00017809187279151944,train
bmw,0.012014134275618375,0.009,0.00010812720848056536,train
bmw,0.0063604240282685515,0.009,5.724381625441696e-05,train
subway,0.05827505827505827,0.18356643356643357,0.01069734461342853,train
subway,0.06643356643356643,0.20017482517482518,0.013298327546579294,train
mercedesbenz,0.03875,0.05628517823639775,0.0021810506566604126,train
mercedesbenz,0.025,0.03189493433395872,0.0007973733583489681,train
standard_liege,0.08625,0.07910750507099391,0.006823022312373224,train
standard_liege,0.0425,0.07910750507099391,0.0033620689655172414,train
umbro,0.06125,0.030425963488843813,0.0018635902636916835,train
umbro,0.04,0.028397565922920892,0.0011359026369168357,train
nivea,0.240625,0.09178743961352658,0.022086352657004833,train
kia,0.1275,0.11406844106463879,0.014543726235741445,train
kia,0.0775,0.2414448669201521,0.018711977186311787,train
kia,0.0875,0.22433460076045628,0.019629277566539923,train
kia,0.13125,0.10266159695817491,0.013474334600760458,train
kia,0.03625,0.034220532319391636,0.0012404942965779466,train
kia,0.03375,0.034220532319391636,0.0011549429657794678,train
kia,0.0325,0.03612167300380228,0.001173954372623574,train
adidas,0.036,0.04777777777777778,0.00172,train
adidas_text,0.07933333333333334,0.035555555555555556,0.002820740740740741,train
carlsberg,0.273,0.312,0.085176,test
carlsberg,0.174,0.099,0.017225999999999998,test
toyota,0.1670886075949367,0.2198852772466539,0.03674032480577002,train
toyota_text,0.24050632911392406,0.2045889101338432,0.049204927753709125,train
chanel_text,0.06653620352250489,0.020053475935828877,0.0013342821561999644,train
homedepot,0.13166666666666665,0.14044444444444446,0.018491851851851853,train
canon,0.23215984776403426,0.041428571428571426,0.009618050835938561,train
stellaartois,0.2243502051983584,0.1103515625,0.024757395690834474,train
starbucks,0.2099236641221374,0.2988505747126437,0.06273580766868474,test
anz,0.3075376884422111,0.35426731078904994,0.10895054985070281,train
anz,0.2271356783919598,0.38003220611916266,0.08631887294766911,train
basf,0.7615740740740741,0.3472222222222222,0.26443544238683125,train
bmw,0.0517578125,0.07161458333333333,0.0037066141764322915,train
shell,0.078125,0.0498046875,0.0038909912109375,train
esso_text,0.15333333333333332,0.058365758754863814,0.00894941634241245,train
maxxis,0.074,0.05105105105105105,0.0037777777777777775,train
lacoste,0.23076923076923078,0.09913793103448276,0.022877984084880638,train
accenture,0.084375,0.035955056179775284,0.0030337078651685397,train
carlsberg,0.0425,0.13166666666666665,0.005595833333333333,test
carlsberg,0.0675,0.041666666666666664,0.0028125,test
carlsberg,0.05375,0.04666666666666667,0.0025083333333333333,test
ebay,0.6738461538461539,0.6284153005464481,0.4234552332912989,train
fedex,0.06,0.034,0.00204,train
fedex,0.05285714285714286,0.058,0.003065714285714286,train
fedex,0.04428571428571428,0.03,0.0013285714285714285,train
fedex,0.07428571428571429,0.054,0.004011428571428571,train
hh,0.06875,0.052715654952076675,0.0036242012779552717,train
fly_emirates,0.07137601177336277,0.02412280701754386,0.0017217897576907685,train
kia,0.009722222222222222,0.012738853503184714,0.00012384996461429584,train
kia,0.007638888888888889,0.011146496815286623,8.514685067232837e-05,train
kia,0.03194444444444444,0.03343949044585987,0.0010682059447983015,train
kia,0.027083333333333334,0.042993630573248405,0.0011644108280254777,train
kia,0.013194444444444444,0.02388535031847134,0.0003151539278131635,train
kia,0.013888888888888888,0.012738853503184714,0.00017692852087756547,train
kia,0.008333333333333333,0.01910828025477707,0.0001592356687898089,train
kia,0.004861111111111111,0.012738853503184714,6.192498230714792e-05,train
opel,0.004166666666666667,0.011146496815286623,4.644373673036093e-05,train
opel,0.015277777777777777,0.03980891719745223,0.0006081917905166312,train
opel,0.01597222222222222,0.03662420382165605,0.0005849699221514508,train
opel,0.006944444444444444,0.020700636942675158,0.00014375442321302193,train
jagermeister,0.2833333333333333,0.4253968253968254,0.12052910052910053,train
ford,0.0361328125,0.028645833333333332,0.0010350545247395833,train
heineken_text,0.05029585798816568,0.14222222222222222,0.00715318869165023,test
heineken_text,0.14792899408284024,0.05555555555555555,0.00821827744904668,test
heineken_text,0.08284023668639054,0.035555555555555556,0.00294543063773833,test
heineken_text,0.029585798816568046,0.1111111111111111,0.0032873109796186717,test
heineken_text,0.10946745562130178,0.08,0.008757396449704143,test
heineken_text,0.07988165680473373,0.057777777777777775,0.004615384615384616,test
heineken_text,0.12130177514792899,0.08222222222222222,0.009973701512163051,test
heineken_text,0.257396449704142,0.06444444444444444,0.016587771203155816,test
heineken_text,0.23964497041420119,0.042222222222222223,0.010118343195266272,test
heineken_text,0.15680473372781065,0.11333333333333333,0.017771203155818538,test
heineken_text,0.05325443786982249,0.16666666666666666,0.008875739644970414,test
ferrari,0.0263671875,0.05240174672489083,0.0013816866812227074,test
becks,0.4580078125,0.5421245421245421,0.24829727564102563,test
hp,0.0771484375,0.075,0.0057861328125,test
paulaner,0.7027818448023426,0.4638671875,0.32599743777452417,test
heineken_text,0.03833333333333333,0.14220183486238533,0.005451070336391437,train
heineken_text,0.19,0.034403669724770644,0.006536697247706422,train
heineken_text,0.29833333333333334,0.03211009174311927,0.009579510703363915,train
heineken_text,0.08166666666666667,0.06307339449541284,0.005150993883792049,train
target,0.16161616161616163,0.24316109422492402,0.03929876270301803,train
apc,0.132,0.07356948228882834,0.009711171662125342,train
blackmores,0.4116666666666667,0.07083333333333333,0.029159722222222222,train
blackmores,0.15583333333333332,0.0675,0.01051875,train
fedex,0.4208984375,0.21323529411764705,0.08975040211397059,train
bmw,0.11353711790393013,0.072265625,0.0082048307860262,train
timberland,0.05625,0.0484375,0.002724609375,train
cocacola,0.32,0.17275747508305647,0.05528239202657807,train
starbucks,0.033203125,0.052083333333333336,0.0017293294270833335,train
kia,0.09875,0.05511811023622047,0.005442913385826772,train
kia,0.09875,0.048556430446194225,0.00479494750656168,train
kia,0.08125,0.04199475065616798,0.0034120734908136482,train
dhl,0.3525390625,0.1221264367816092,0.043054339529454026,train
dhl,0.08203125,0.04597701149425287,0.0037715517241379308,train
jacobscreek,0.14,0.09325396825396826,0.013055555555555556,train
jacobscreek,0.115,0.07936507936507936,0.009126984126984128,train
jacobscreek,0.07875,0.05357142857142857,0.004218749999999999,train
kraft,0.105,0.04,0.0042,train
kraft,0.095,0.04,0.0038,train
kraft,0.085,0.03,0.00255,train
kraft,0.075,0.03,0.00225,train
kraft,0.06,0.025,0.0015,train
philadelphia,0.155,0.08,0.0124,train
philadelphia,0.08,0.025,0.002,train
velveeta,0.2,0.085,0.017,train
dhl,0.279296875,0.07042253521126761,0.019668794014084508,test
nvidia,0.2216796875,0.175,0.038793945312499994,test
cocacola,0.15234375,0.11458333333333333,0.0174560546875,train
hp,0.08732057416267942,0.0412280701754386,0.003600058759338538,train
burgerking,0.03247863247863248,0.0774487471526196,0.002515429394700466,train
burgerking_text,0.21367521367521367,0.07517084282460136,0.016062145902692598,train
burgerking_text,0.4256410256410256,0.11389521640091116,0.04847847672449039,train
burgerking_text,0.14188034188034188,0.0387243735763098,0.005494227362108911,train
3m,0.051041666666666666,0.06481481481481481,0.003308256172839506,train
dhl,0.2119140625,0.06149341142020498,0.013031318631039531,train
ferrari,0.0244140625,0.04685212298682284,0.0011438506588579795,train
starbucks,0.9180327868852459,0.5416666666666666,0.4972677595628415,train
ups,0.24333333333333335,0.19148936170212766,0.046595744680851064,train
nbc,0.3362637362637363,0.194,0.06523516483516484,train
mastercard,0.21610169491525424,0.2012987012987013,0.043500990534888845,train
santander,0.1059322033898305,0.16233766233766234,0.017196786264582875,train
santander,0.08050847457627118,0.12337662337662338,0.009932863746423068,train
santander_text,0.2669491525423729,0.08441558441558442,0.0225346687211094,train
wellsfargo_text,0.406,0.1672473867595819,0.06790243902439025,train
starbucks,0.24076923076923076,0.348326359832636,0.08386626971355005,test
rittersport,0.108,0.079,0.008532,test
rittersport,0.09733333333333333,0.07,0.006813333333333334,test
rittersport,0.08,0.059,0.00472,test
rittersport,0.25679347826086957,0.17533129459734964,0.04502393298763462,test
carlsberg,0.09625,0.13665594855305466,0.01315313504823151,test
carlsberg,0.0775,0.09967845659163987,0.00772508038585209,test
carlsberg,0.095,0.12540192926045016,0.011913183279742764,test
carlsberg,0.09125,0.09003215434083602,0.008215434083601286,test
jagermeister,0.67625,0.6493288590604027,0.43910864093959734,train
jurlique,0.05714285714285714,0.028764805414551606,0.001643703166545806,train
jurlique,0.05523809523809524,0.032148900169204735,0.0017758440093465474,train
singha,0.2724609375,0.4049479166666667,0.11033248901367188,train
singha,0.1142578125,0.14453125,0.016513824462890625,train
singha,0.037109375,0.057291666666666664,0.002126057942708333,train
singha,0.095703125,0.12760416666666666,0.012212117513020832,train
singha,0.0791015625,0.09765625,0.007724761962890625,train
corona,0.5169270833333334,0.626953125,0.32408905029296875,train
caterpillar,0.035,0.01875,0.00065625,test
caterpillar,0.165,0.03375,0.005568750000000001,test
corona,0.1435546875,0.32421875,0.046543121337890625,train
cocacola,0.272,0.15015015015015015,0.040840840840840845,train
shell,0.1533203125,0.21223958333333334,0.03254063924153646,train
colgate,0.2655786350148368,0.188911704312115,0.050170912569537957,train
colgate,0.24777448071216618,0.12320328542094455,0.03052663006720733,train
heineken_text,0.3338709677419355,0.080078125,0.026735761088709675,train
heineken_text,0.12903225806451613,0.037109375,0.004788306451612903,train
heineken_text,0.037096774193548385,0.017578125,0.0006520917338709677,train
facebook,0.01,0.013363028953229399,0.00013363028953229398,train
intel,0.051666666666666666,0.0467706013363029,0.0024164810690423164,train
intel,0.03,0.028953229398663696,0.0008685968819599108,train
intel,0.035,0.031180400890868598,0.001091314031180401,train
intel,0.03166666666666667,0.028953229398663696,0.0009168522642910171,train
twitter,0.016666666666666666,0.015590200445434299,0.00025983667409057166,train
hsbc,0.13848631239935588,0.1566579634464752,0.02169498366569544,train
hsbc,0.06280193236714976,0.06266318537859007,0.003935369130056382,train
hsbc,0.024154589371980676,0.06527415143603134,0.0015766703245418197,train
hsbc,0.04508856682769726,0.09660574412532637,0.0043558145499342,train
hsbc_text,0.20933977455716588,0.2193211488250653,0.04591263985065779,train
hsbc_text,0.10305958132045089,0.0835509138381201,0.008610722199097724,train
hsbc_text,0.15458937198067632,0.08877284595300261,0.013723338504811998,train
hsbc_text,0.04186795491143317,0.1279373368146214,0.005356474649243408,train
hsbc_text,0.024154589371980676,0.020887728459530026,0.0005045345038533823,train
recycling,0.06,0.055150884495317375,0.0033090530697190423,train
vodafone,0.234,0.24074074074074073,0.05633333333333333,train
lego,0.11,0.115,0.01265,train
redbull,0.256,0.184,0.047104,train
tacobell,0.15703703703703703,0.25833333333333336,0.0405679012345679,train
bmw,0.060546875,0.13802083333333334,0.008356730143229168,train
adidas1,0.0475,0.03581267217630854,0.0017011019283746558,train
cocacola,0.3905191873589165,0.209375,0.08176495485327315,train
cocacola,0.26636568848758463,0.2,0.05327313769751693,train
cocacola,0.2866817155756208,0.20625,0.05912810383747178,train
hsbc,0.14177215189873418,0.16923076923076924,0.02399221032132425,train
hsbc,0.1468354430379747,0.25769230769230766,0.037838364167478086,train
hsbc_text,0.2607594936708861,0.31153846153846154,0.08123661148977605,train
hsbc_text,0.35443037974683544,0.45384615384615384,0.16085686465433302,train
colgate,0.41625,0.16875,0.07024218750000001,train
colgate,0.02875,0.13625,0.0039171875000000005,train
colgate,0.41125,0.125,0.05140625,train
espn,0.07847800237812129,0.053304904051172705,0.004183262386893458,train
hm,0.5821782178217821,0.7648809523809523,0.44529702970297025,train
bmw,0.1708984375,0.26284875183553597,0.04492044098751835,test
visa,0.23846153846153847,0.16463414634146342,0.039258911819887436,train
kelloggs,0.034,0.03482587064676617,0.0011840796019900498,train
kelloggs,0.012,0.03482587064676617,0.0004179104477611941,train
kelloggs,0.009,0.024875621890547265,0.00022388059701492538,train
kelloggs,0.107,0.10696517412935323,0.011445273631840796,train
kelloggs,0.115,0.11442786069651742,0.013159203980099505,train
kelloggs,0.085,0.08706467661691543,0.007400497512437812,train
kelloggs,0.041,0.022388059701492536,0.000917910447761194,train
tsingtao,0.1328125,0.33276157804459694,0.04419489708404803,test
tsingtao,0.0546875,0.06518010291595197,0.003564536878216123,test
tsingtao,0.2080078125,0.2658662092624357,0.05530224860634649,test
lexus,0.03354632587859425,0.06282722513089005,0.0021076225682886435,train
kraft,0.09,0.04964539007092199,0.004468085106382979,train
kraft,0.13,0.07801418439716312,0.010141843971631205,train
kraft,0.1175,0.07092198581560284,0.008333333333333333,train
starbucks,0.0478515625,0.06765899864682003,0.0032375888024357238,train
maxxis,0.3568627450980392,0.09580838323353294,0.03419044264412352,train
corona,0.146484375,0.3671071953010279,0.05377546806167401,train
anz_text,0.92,0.2866666666666667,0.2637333333333334,train
bankofamerica,0.1259765625,0.14756944444444445,0.018590291341145832,train
bankofamerica_text,0.40234375,0.34375,0.1383056640625,train
danone,0.998046875,0.7404692082111437,0.7390229792888563,train
samsung,0.125,0.03888888888888889,0.004861111111111111,train
ferrari,0.13616398243045388,0.2373046875,0.03231235129941435,test
bosch,0.04679376083188908,0.07390300230946882,0.0034581994148278304,train
bosch_text,0.08492201039861352,0.13163972286374134,0.011179109913905244,train
chevrolet,0.040625,0.03958333333333333,0.0016080729166666667,train
audi,0.12142857142857143,0.11421319796954314,0.013868745467730238,train
audi,0.018571428571428572,0.02284263959390863,0.0004242204496011603,train
audi_text,0.09714285714285714,0.06852791878172589,0.006656997824510514,train
audi_text,0.012857142857142857,0.012690355329949238,0.00016316171138506164,train
fedex,0.2275390625,0.1856763925729443,0.04224863229442971,test
mercedesbenz,0.03125,0.03611111111111111,0.0011284722222222221,train
mercedesbenz,0.01875,0.022222222222222223,0.0004166666666666667,train
mercedesbenz,0.014583333333333334,0.025,0.00036458333333333335,train
mercedesbenz,0.022916666666666665,0.027777777777777776,0.000636574074074074,train
mercedesbenz,0.016666666666666666,0.019444444444444445,0.00032407407407407406,train
bmw,0.422,0.3502994011976048,0.1478263473053892,train
santander,0.06062176165803109,0.05122777307366638,0.003105517849543506,train
santander,0.06735751295336788,0.04445385266723116,0.0029943009568601303,train
santander,0.01865284974093264,0.011854360711261643,0.0002211176091219788,train
santander_text,0.21088082901554403,0.04868755292125317,0.010267271522772042,train
santander_text,0.05077720207253886,0.009314140558848433,0.0004729459972886769,train
philips,0.11015625,0.08533653846153846,0.009400353064903846,train
philips,0.0890625,0.054086538461538464,0.00481708233173077,train
philips,0.06875,0.0985576923076923,0.006775841346153846,train
philips,0.03515625,0.018028846153846152,0.0006338266225961538,train
philips,0.015625,0.009615384615384616,0.00015024038461538462,train
chiquita,0.16133333333333333,0.149,0.024038666666666667,train
target,0.03,0.08823529411764706,0.0026470588235294116,train
target_text,0.10666666666666667,0.08235294117647059,0.008784313725490196,train
ford,0.0458984375,0.029957203994293864,0.0013749888552068473,train
gillette,0.04838709677419355,0.01939655172413793,0.0009385428253615128,train
gillette,0.15161290322580645,0.06465517241379311,0.009802558398220246,train
gillette,0.21774193548387097,0.08189655172413793,0.01783231368186874,train
gillette,0.22741935483870968,0.08620689655172414,0.019605116796440492,train
gillette,0.17258064516129032,0.06465517241379311,0.011158231368186874,train
gillette,0.017741935483870968,0.07112068965517242,0.0012618186874304785,train
gillette,0.020967741935483872,0.08189655172413793,0.0017171857619577308,train
gillette,0.016129032258064516,0.0603448275862069,0.0009733036707452725,train
gillette,0.1338709677419355,0.04525862068965517,0.006058815350389322,train
cocacola,0.2109375,0.14322916666666666,0.030212402343749997,test
bmw,0.087890625,0.08072916666666667,0.0070953369140625,train
jello,0.065,0.05821917808219178,0.0037842465753424657,train
kraft,0.03666666666666667,0.0273972602739726,0.001004566210045662,train
kraft,0.023333333333333334,0.023972602739726026,0.0005593607305936073,train
kraft,0.023333333333333334,0.030821917808219176,0.0007191780821917808,train
kraft,0.018333333333333333,0.02054794520547945,0.00037671232876712325,train
kraft,0.05,0.03767123287671233,0.0018835616438356165,train
kraft,0.02666666666666667,0.02054794520547945,0.000547945205479452,train
kraft,0.03,0.023972602739726026,0.0007191780821917807,train
kraft,0.028333333333333332,0.0273972602739726,0.000776255707762557,train
kraft,0.02666666666666667,0.023972602739726026,0.0006392694063926941,train
kraft,0.04833333333333333,0.0410958904109589,0.0019863013698630137,train
maxwellhouse,0.09,0.0958904109589041,0.008630136986301369,train
miraclewhip,0.07666666666666666,0.1267123287671233,0.009714611872146119,train
planters,0.06833333333333333,0.05136986301369863,0.003510273972602739,train
planters,0.085,0.06164383561643835,0.005239726027397261,train
velveeta,0.09166666666666666,0.0684931506849315,0.006278538812785387,train
bridgestone,0.04,0.058935361216730035,0.0023574144486692016,train
shell,0.05625,0.09695817490494296,0.005453897338403042,train
fedex,0.38064516129032255,0.22189349112426035,0.08446268371826683,train
chevrolet,0.07083333333333333,0.0645933014354067,0.004575358851674641,train
hh,0.0515625,0.08316008316008316,0.004287941787941788,train
hh,0.0703125,0.06444906444906445,0.004531574844074845,train
hp,0.1376953125,0.13151041666666666,0.018108367919921875,test
mtv,0.06666666666666667,0.06476683937823834,0.004317789291882555,train
apecase,0.065,0.11166666666666666,0.007258333333333334,train
ups,0.068359375,0.13529411764705881,0.009248621323529412,train
ups,0.05078125,0.11764705882352941,0.0059742647058823525,train
netflix,0.10158730158730159,0.0764872521246459,0.007770133549170377,train
jurlique,0.22153846153846155,0.04042806183115339,0.008956370621055521,train
jurlique,0.2123076923076923,0.04875148632580262,0.010350315558401171,train
jurlique,0.18153846153846154,0.03329369797859691,0.00604408670996067,train
jurlique,0.1676923076923077,0.03804994054696789,0.0063806823378761545,train
gildan,0.4411764705882353,0.23636363636363636,0.10427807486631016,train
